Transaction Name,Transaction Name URL,Announced Date,Investor Names
Venture Round - Primarc,https://www.crunchbase.com/funding_round/primarc-series-unknown--b0cba899,2019-01-01,Next Orbit Ventures Fund-I
Venture Round - Milesmate,https://www.crunchbase.com/funding_round/milesmate-series-unknown--4ba37b9b,2019-01-01,Auto Nebula Capital Advisers Private Limited
Seed Round - GoldenPi,https://www.crunchbase.com/funding_round/goldenpi-seed--69558f76,2019-01-01,Rainmatter Technology
Seed Round - Extreme Sports India,https://www.crunchbase.com/funding_round/extreme-sports-india-seed--2718a765,2019-01-01,JITO Angel Network
Private Equity Round - Get Ahead Education,https://www.crunchbase.com/funding_round/get-ahead-education-private-equity--d6878daf,2019-01-01,Kaizenvest
Venture Round - PMRY,https://www.crunchbase.com/funding_round/pmry-series-unknown--fc8c4efd,2019-01-01,JITO Angel Network
Venture Round - ideaForge,https://www.crunchbase.com/funding_round/ideaforge-technology-series-unknown--553ecab8,2019-01-01,Windrose Capital
Seed Round - Drivmo,https://www.crunchbase.com/funding_round/drivmo-seed--5c9b01e5,2019-01-01,Auto Nebula Capital Advisers Private Limited
Venture Round - The Ratnakar Bank,https://www.crunchbase.com/funding_round/the-ratnakar-bank-series-unknown--be320979,2019-01-01,Next Orbit Ventures Fund-I
Venture Round - FreightBazaar,https://www.crunchbase.com/funding_round/freightbazaar-series-unknown--05db0b48,2019-01-01,Auto Nebula Capital Advisers Private Limited
Venture Round - AgShift,https://www.crunchbase.com/funding_round/agshift-series-unknown--50860d3a,2019-01-01,Capier Investments
Seed Round - Monech,https://www.crunchbase.com/funding_round/monech-seed--b7d9892f,2019-01-01,JITO Angel Network
Seed Round - Autosoul,https://www.crunchbase.com/funding_round/autosoul-1438-seed--bc76ca6b,2019-01-01,Auto Nebula Capital Advisers Private Limited
Seed Round - Fulltank,https://www.crunchbase.com/funding_round/fulltank-seed--363b2da8,2019-01-01,Auto Nebula Capital Advisers Private Limited
Venture Round - Smart4D Analysis,https://www.crunchbase.com/funding_round/smart4d-analysis-series-unknown--ef975162,2019-01-01,JITO Angel Network
Venture Round - FemtoDx India,https://www.crunchbase.com/funding_round/femtodx-india-series-unknown--8878dfd8,2019-01-01,Next Orbit Ventures Fund-I
Venture Round - HX Technologies,https://www.crunchbase.com/funding_round/hx-technologies-series-unknown--212cf2fe,2019-01-01,Auto Nebula Capital Advisers Private Limited
Venture Round - Humotronix,https://www.crunchbase.com/funding_round/humotronix-series-unknown--2c222f2e,2019-01-01,Auto Nebula Capital Advisers Private Limited
Seed Round - Ankqur Ecosystem,https://www.crunchbase.com/funding_round/ankqur-ecosystem-seed--c5139a31,2019-01-01,JITO Angel Network
Seed Round - smallcase,https://www.crunchbase.com/funding_round/smallcase-seed--9d789fed,2019-01-01,Rainmatter Technology
Venture Round - Aquawhite,https://www.crunchbase.com/funding_round/aquawhite-series-unknown--1165334a,2019-01-01,Sixth Sense Ventures
Seed Round - Creactive,https://www.crunchbase.com/funding_round/creactive-seed--364d3266,2019-01-01,JITO Angel Network
Seed Round - Rolait,https://www.crunchbase.com/funding_round/rolait-seed--13cd6727,2019-01-01,JITO Angel Network
Seed Round - Invendrive Technology,https://www.crunchbase.com/funding_round/invendrive-technology-seed--24d195f5,2019-01-01,Auto Nebula Capital Advisers Private Limited
Venture Round - Anciletech,https://www.crunchbase.com/funding_round/anciletech-series-unknown--e48bb497,2019-01-01,Augment Ventures
Venture Round - Ambee,https://www.crunchbase.com/funding_round/ambee-b3b6-series-unknown--0cce8dfc,2019-01-01,Capier Investments
Venture Round - Biddano,https://www.crunchbase.com/funding_round/biddano-series-unknown--a9d492d6,2019-01-01,Windrose Capital
Seed Round - Toch,https://www.crunchbase.com/funding_round/toch-seed--42a126f4,2019-01-01,JITO Angel Network
Funding Round - Cloudnine Hospitals,https://www.crunchbase.com/funding_round/cloudnine-hospitals-undisclosed--29382c4d,2019-01-01,Capier Investments
Venture Round - Anvaya Analytics,https://www.crunchbase.com/funding_round/anvaya-analytics-series-unknown--25d53fc6,2019-01-01,Amplifi
Venture Round - Streak helmet,https://www.crunchbase.com/funding_round/streak-helmet-series-unknown--6306c8e5,2019-01-01,Auto Nebula Capital Advisers Private Limited
Venture Round - Busibud,https://www.crunchbase.com/funding_round/busibud-series-unknown--41e06f29,2019-01-01,The Morpheus
Seed Round - Mygiftmart,https://www.crunchbase.com/funding_round/mygiftmart-seed--cc9c312f,2019-01-01,JITO Angel Network
Venture Round - Soothe Healthcare,https://www.crunchbase.com/funding_round/soothe-healthcare-series-unknown--3fe0755e,2019-01-01,Sixth Sense Ventures
Seed Round - Disruptive Analytics,https://www.crunchbase.com/funding_round/disruptive-analytics-seed--ef37ac8e,2019-01-01,Auto Nebula Capital Advisers Private Limited
Venture Round - Mercator Lines,https://www.crunchbase.com/funding_round/mercator-lines-series-unknown--aeebf1c8,2019-01-01,Next Orbit Ventures Fund-I
Private Equity Round - Vastu Housing Finance,https://www.crunchbase.com/funding_round/vastu-housing-finance-private-equity--66ad703c,2019-01-01,Multiples Alternate Asset Management Private Limited
Seed Round - LightFlow,https://www.crunchbase.com/funding_round/lightflow-seed--3bd69c23,2019-01-01,Epic Labs
Private Equity Round - Integrace,https://www.crunchbase.com/funding_round/integrace-private-equity--444875d0,2019-01-01,True North
Venture Round - Remitware Payments (REMITR),https://www.crunchbase.com/funding_round/remitware-payments-series-unknown--dc3e3d77,2019-01-01,Roots Ventures
Venture Round - Hi Impact,https://www.crunchbase.com/funding_round/hi-impact-series-unknown--d1cba2e2,2019-01-01,HealthQuad
Venture Round - Fabhotels,https://www.crunchbase.com/funding_round/fabhotels-series-unknown--d246028b,2019-01-01,Tracxn labs
Venture Round - Deftouch,https://www.crunchbase.com/funding_round/deftouch-design-series-unknown--884c51b4,2019-01-01,Kstart
Private Equity Round - Ess Kay Fincorp,https://www.crunchbase.com/funding_round/ess-kay-fincorp-private-equity--52a64cbc,2019-01-01,BanyanTree Finance Pvt. Ltd.
Venture Round - Zink London,https://www.crunchbase.com/funding_round/zink-london-series-unknown--cf77a5c4,2019-01-01,BanyanTree Finance Pvt. Ltd.
Angel Round - Ketto,https://www.crunchbase.com/funding_round/ketto-angel--e79a64b9,2019-01-01,Mumbai Angels
Venture Round - Mahaveer Finance,https://www.crunchbase.com/funding_round/mahaveer-finance-series-unknown--67391b08,2019-01-01,BanyanTree Finance Pvt. Ltd.
Venture Round - CheckGaadi.com,https://www.crunchbase.com/funding_round/checkgaadi-com-series-unknown--7a2e76bd,2019-01-01,Speciale Invest
Venture Round - Misht,https://www.crunchbase.com/funding_round/misht-series-unknown--dd45579c,2019-01-01,Roots Ventures
Seed Round - Genylabs,https://www.crunchbase.com/funding_round/genylabs-seed--7c1dcc61,2019-01-01,Speciale Invest
Venture Round - Uttam Galva Steel,https://www.crunchbase.com/funding_round/uttam-galva-steel-series-unknown--fc1aa924,2019-01-01,BanyanTree Finance Pvt. Ltd.
Venture Round - Motherhood India,https://www.crunchbase.com/funding_round/motherhood-india-series-unknown--2a995b79,2019-01-01,Speciale Invest
Venture Round - BEGiN,https://www.crunchbase.com/funding_round/speakaboos-series-unknown--92daa467,2019-01-01,3one4 Capital
Debt Financing - Rubique,https://www.crunchbase.com/funding_round/bestdealfinance-debt-financing--4826ccac,2019-01-01,Trifecta Capital Advisors
Seed Round - LivFin,https://www.crunchbase.com/funding_round/livfin-seed--180f8846,2019-01-01,Ncubate Capital Partners
Venture Round - Nevis Networks,https://www.crunchbase.com/funding_round/nevis-networks-series-unknown--8fed5138,2019-01-01,Mumbai Angels
Angel Round - Innovative Systems & Solutions,https://www.crunchbase.com/funding_round/innovative-systems-solutions-angel--c6783503,2019-01-01,Mumbai Angels
Venture Round - PrintLab,https://www.crunchbase.com/funding_round/printlab-series-unknown--88fb67c4,2019-01-01,Ncubate Capital Partners
Venture Round - Lithium Urban Technologies (Lithium),https://www.crunchbase.com/funding_round/lithium-urban-technologies-lithium-series-unknown--29100ff1,2019-01-01,Aspada
Venture Round - AllizHealth,https://www.crunchbase.com/funding_round/allizhealth-series-unknown--330115a3,2019-01-01,AdvantEdge Founders
Venture Round - Surukam,https://www.crunchbase.com/funding_round/surukam-series-unknown--3be401b0,2019-01-01,Speciale Invest
Venture Round - Efarm Exchange,https://www.crunchbase.com/funding_round/efarm-exchange-series-unknown--51aeee16,2019-01-01,Mumbai Angels
Post-IPO Equity - The Centurion Bank of Punjab,https://www.crunchbase.com/funding_round/the-centurion-bank-of-punjab-post-ipo-equity--d6aefa38,2019-01-01,True North
Venture Round - Marketics Technologies,https://www.crunchbase.com/funding_round/marketics-technologies-series-unknown--6cef01eb,2019-01-01,Growth Story
Venture Round - Urjakart,https://www.crunchbase.com/funding_round/urjakart-series-unknown--fc4fd330,2019-01-01,Ncubate Capital Partners
Post-IPO Equity - TTK Health Care Limited,https://www.crunchbase.com/funding_round/ttk-health-care-limited-post-ipo-equity--c4928770,2019-01-01,True North
Venture Round - Propre,https://www.crunchbase.com/funding_round/propre-series-unknown--ed491524,2019-01-01,GHV Accelerator
Seed Round - Book truck,https://www.crunchbase.com/funding_round/book-truck-seed--8f3f05b4,2019-01-01,VentureNursery
Venture Round - BookEventz,https://www.crunchbase.com/funding_round/urbanrestro-series-unknown--a436f9e3,2019-01-01,Lead Angels Network
Venture Round - DRIVEU,https://www.crunchbase.com/funding_round/driveu-series-unknown--7d3a0034,2019-01-01,Lead Angels Network
Venture Round - LimeTray,https://www.crunchbase.com/funding_round/limetray-series-unknown--cf45d56e,2019-01-01,Alteria Capital
Venture Round - Infinity Fincorp Solutions,https://www.crunchbase.com/funding_round/infinity-fincorp-solutions-series-unknown--0229ba15,2019-01-01,True North
Series C - Indifi Technologies,https://www.crunchbase.com/funding_round/indifi-technologies-series-c--c3e469f2,2019-01-01,Tracxn labs
Post-IPO Equity - City Union Bank,https://www.crunchbase.com/funding_round/city-union-bank-ltd-post-ipo-equity--227530d5,2019-01-01,BanyanTree Finance Pvt. Ltd.
Venture Round - iimjobs.com,https://www.crunchbase.com/funding_round/iimjobs-com-series-unknown--196a61e3,2019-01-01,AdvantEdge Founders
Private Equity Round - KIMS Hospitals,https://www.crunchbase.com/funding_round/kims-hospitals-private-equity--a7aaf6f3,2019-01-01,True North
Venture Round - Shopkirana,https://www.crunchbase.com/funding_round/shopkirana-series-unknown--c1430bd9,2019-01-01,Gemba Capital
Seed Round - Koinearth,https://www.crunchbase.com/funding_round/koinearth-seed--881cac49,2019-01-01,Inventus Capital
Private Equity Round - ACT (Atria Convergence Technologies Pvt. Ltd.),https://www.crunchbase.com/funding_round/act-atria-convergence-technologies-pvt-ltd--private-equity--6495dcff,2019-01-01,True North
Venture Round - Supr Daily,https://www.crunchbase.com/funding_round/supr-daily-series-unknown--3c8d31de,2019-01-01,Lead Angels Network
Venture Round - Asian Institute of Urology and Nephrology,https://www.crunchbase.com/funding_round/asian-institute-of-urology-and-nephrology-series-unknown--845a9c36,2019-01-01,HealthQuad
Venture Round - Madhouse Media,https://www.crunchbase.com/funding_round/madhouse-media-series-unknown--cc5e8b1f,2019-01-01,Mumbai Angels
Venture Round - TAS Information Intelligence,https://www.crunchbase.com/funding_round/tas-information-intelligence-series-unknown--efcc5a0a,2019-01-01,Mumbai Angels
Venture Round - BigFday,https://www.crunchbase.com/funding_round/bigfday-series-unknown--bd26ca29,2019-01-01,Speciale Invest
Debt Financing - CreditMantri,https://www.crunchbase.com/funding_round/creditmantri-debt-financing--425ce243,2019-01-01,Trifecta Capital Advisors
Venture Round - Deep Vision,https://www.crunchbase.com/funding_round/deep-vision-2-series-unknown--97598f2d,2019-01-01,Exfinity Venture Partners
Venture Round - MassBlurb,https://www.crunchbase.com/funding_round/massblurb-series-unknown--9f9a6132,2019-01-01,AdvantEdge Founders
Venture Round - KyePot,https://www.crunchbase.com/funding_round/kyepot-series-unknown--ab4e569e,2019-01-01,growX ventures
Venture Round - Avagmah Online School,https://www.crunchbase.com/funding_round/avagmah-online-school-series-unknown--199c4584,2019-01-01,Growth Story
Venture Round - CustomerAsset,https://www.crunchbase.com/funding_round/customerasset-series-unknown--6a0d32e7,2019-01-01,Growth Story
Seed Round - eBaajaar,https://www.crunchbase.com/funding_round/ebaajaar-seed--c43dc570,2019-01-01,JITO Angel Network
Venture Round - Microwatt,https://www.crunchbase.com/funding_round/microwatt-series-unknown--4e50b5a1,2019-01-01,Ncubate Capital Partners
Venture Round - Axiom Cordages,https://www.crunchbase.com/funding_round/axiom-cordages-series-unknown--9cf98a9b,2019-01-01,BanyanTree Finance Pvt. Ltd.
Venture Round - Market Pulse Technologies,https://www.crunchbase.com/funding_round/market-pulse-technologies-series-unknown--d8f43902,2019-01-01,Lead Angels Network
Venture Round - AirOk,https://www.crunchbase.com/funding_round/airok-series-unknown--ccbe081c,2019-01-01,Ncubate Capital Partners
Venture Round - Conzumex Industries,https://www.crunchbase.com/funding_round/conzumex-industries-series-unknown--ee7fb2e7,2019-01-01,Lead Angels Network
Debt Financing - Clairvolex,https://www.crunchbase.com/funding_round/clairvolex-debt-financing--20a9c607,2019-01-01,Trifecta Capital Advisors
Private Equity Round - Gala,https://www.crunchbase.com/funding_round/gala-private-equity--bb791e8d,2019-01-01,True North
Seed Round - Big Munafa,https://www.crunchbase.com/funding_round/big-munafa-seed--73e9de3a,2019-01-01,JITO Angel Network
Venture Round - Zyfin,https://www.crunchbase.com/funding_round/zyfin-series-unknown--1bb718a7,2019-01-01,Zodius Capital
Debt Financing - Healthians,https://www.crunchbase.com/funding_round/healthians-debt-financing--279d3dbc,2019-01-01,Trifecta Capital Advisors
Debt Financing - Servify,https://www.crunchbase.com/funding_round/servify-debt-financing--2f29c297,2019-01-01,Trifecta Capital Advisors
Venture Round - CoHo.in,https://www.crunchbase.com/funding_round/coho-in-series-unknown--c9937141,2019-01-01,AdvantEdge Founders
Funding Round - DEE Piping Systems,https://www.crunchbase.com/funding_round/dee-piping-systems-undisclosed--a4ae492d,2019-01-01,BanyanTree Finance Pvt. Ltd.
Venture Round - Glowship,https://www.crunchbase.com/funding_round/glowship-series-unknown--93725824,2019-01-01,Ncubate Capital Partners
Private Equity Round - Mahindra CIE Automotive Limited,https://www.crunchbase.com/funding_round/mahindra-cie-automotive-limited-private-equity--9378582b,2019-01-01,True North
Venture Round - Coccoon,https://www.crunchbase.com/funding_round/coccoon-series-unknown--ceac3f8e,2019-01-01,Roots Ventures
Venture Round - Desmoto Electrics,https://www.crunchbase.com/funding_round/desmoto-electrics-series-unknown--031ab833,2019-01-01,Ncubate Capital Partners
Seed Round - Talview,https://www.crunchbase.com/funding_round/talview-seed--16c48ab6,2019-01-01,VentureNursery
Venture Round - Beaver Engineering,https://www.crunchbase.com/funding_round/beaver-engineering-series-unknown--d00bcd76,2019-01-01,BanyanTree Finance Pvt. Ltd.
Venture Round - Country Delight,https://www.crunchbase.com/funding_round/country-delight-series-unknown--81d251cf,2019-01-01,Alteria Capital
Venture Round - Space Angels,https://www.crunchbase.com/funding_round/space-angels-series-unknown--1633d57b,2019-01-01,Astarc Ventures
Venture Round - Four Fountains De-Stress Spa,https://www.crunchbase.com/funding_round/four-fountains-de-stress-spa-series-unknown--a9eafd8c,2019-01-01,Fulcrum Venture India
Venture Round - Infraprime Logistics,https://www.crunchbase.com/funding_round/infraprime-logistics-series-unknown--cd1c0f42,2019-01-01,Fulcrum Venture India
Venture Round - Infino,https://www.crunchbase.com/funding_round/infino-series-unknown--44bdc9dc,2019-01-01,WEH Ventures
Venture Round - WeAreHolidays,https://www.crunchbase.com/funding_round/weareholidays-series-unknown--4592894c,2019-01-01,Smile Group
Venture Round - Scangroup,https://www.crunchbase.com/funding_round/scangroup-series-unknown--87842db6,2019-01-01,Smile Group
Private Equity Round - Bonanza Online,https://www.crunchbase.com/funding_round/bonanza-online-private-equity--01577238,2019-01-01,Gaja Capital
Venture Round - Vogo,https://www.crunchbase.com/funding_round/vogo-rentals-series-unknown--afc9820a,2019-01-01,Smile Group
Venture Round - Unitus Ventures,https://www.crunchbase.com/funding_round/unitus-ventures-series-unknown--f5aeb72e,2019-01-01,Astarc Ventures
Venture Round - AudioCompass,https://www.crunchbase.com/funding_round/audiocompass-series-unknown--d0f26582,2019-01-01,Mumbai Angels
Venture Round - RepUp,https://www.crunchbase.com/funding_round/repup-series-unknown--d9c322a7,2019-01-01,Artha India Ventures
Private Equity Round - CL Educate,https://www.crunchbase.com/funding_round/cl-educate-private-equity--488b4807,2019-01-01,Gaja Capital
Venture Round - Norah Ai,https://www.crunchbase.com/funding_round/norah-ai-series-unknown--b6224cb3,2019-01-01,Sprout Venture Partners
Angel Round - Remedico,https://www.crunchbase.com/funding_round/remedico-angel--b56a0a5b,2019-01-01,HealthStart
Venture Round - Brio Bliss Life Sciences,https://www.crunchbase.com/funding_round/brio-bliss-life-sciences-series-unknown--ece75948,2019-01-01,Fulcrum Venture India
Seed Round - TravClan,https://www.crunchbase.com/funding_round/travclan-seed--4338caa5,2019-01-01,Leo Capital India
Venture Round - Nojoto,https://www.crunchbase.com/funding_round/nojoto-series-unknown--0331707b,2019-01-01,The Chennai Angels
Venture Round - VIMANA,https://www.crunchbase.com/funding_round/system-insights-series-unknown--66faddbe,2019-01-01,The Chennai Angels
Venture Round - Brün Health,https://www.crunchbase.com/funding_round/brün-health-series-unknown--30993924,2019-01-01,Contrarian Drishti Partners
Venture Round - ZAPR,https://www.crunchbase.com/funding_round/zapr-series-unknown--8f68fbb2,2019-01-01,Smile Group
Series A - Chai Break,https://www.crunchbase.com/funding_round/chai-break-series-a--6b728f34,2019-01-01,Artha India Ventures
Venture Round - BigBasket,https://www.crunchbase.com/funding_round/bigbasket-com-series-unknown--a27f4a6e,2019-01-01,Growth Story
Venture Round - BrandIdea,https://www.crunchbase.com/funding_round/brandidea-series-unknown--eb63726b,2019-01-01,Mumbai Angels
Seed Round - Frnd,https://www.crunchbase.com/funding_round/frnd-seed--b454b5d5,2019-01-01,India Quotient
Venture Round - Threadsol,https://www.crunchbase.com/funding_round/intellocut-series-unknown--92dcb5bc,2019-01-01,Mumbai Angels
Venture Round - Codejudge,https://www.crunchbase.com/funding_round/codejudge-series-unknown--3815f83c,2019-01-01,Smile Group
Venture Round - Paymango,https://www.crunchbase.com/funding_round/paymango-series-unknown--c02ff7c8,2019-01-01,Smile Group
Post-IPO Equity - The Leela Palaces,https://www.crunchbase.com/funding_round/the-leela-post-ipo-equity--755bce1f,2019-01-01,IDFC Private Equity
Post-IPO Equity - comScore,https://www.crunchbase.com/funding_round/comscore-post-ipo-equity--07a2343b,2019-01-01,Smile Group
Venture Round - Mimmo Organics,https://www.crunchbase.com/funding_round/mimmo-organics-series-unknown--a1b55371,2019-01-01,Smile Group
Venture Round - Squad,https://www.crunchbase.com/funding_round/squadrun-series-unknown--65db8c1c,2019-01-01,Smile Group
Venture Round - LetsBuy.com,https://www.crunchbase.com/funding_round/letsbuy-com-series-unknown--4901fc6c,2019-01-01,Smile Group
Venture Round - Shield HealthCare,https://www.crunchbase.com/funding_round/shield-healthcare-medical-supplies-for-care-at-home-since-1957-series-unknown--59cdb12b,2019-01-01,Fulcrum Venture India
Venture Round - Arcatron Mobility,https://www.crunchbase.com/funding_round/arcatron-mobility-pvt-ltd-series-unknown--48340410,2019-01-01,Artha India Ventures
Venture Round - PickMe eSolutions India,https://www.crunchbase.com/funding_round/pickme-esolutions-india-series-unknown--f85de605,2019-01-01,The Chennai Angels
Venture Round - Little Eye Labs,https://www.crunchbase.com/funding_round/little-eye-labs-series-unknown--fd7e3206,2019-01-01,Smile Group
Venture Round - HomeLane,https://www.crunchbase.com/funding_round/homelane-series-unknown--69b87ec6,2019-01-01,Growth Story
Venture Round - The Bohri Kitchen,https://www.crunchbase.com/funding_round/the-bohri-kitchen-series-unknown--53dfa85e,2019-01-01,Artha India Ventures
Venture Round - Brag,https://www.crunchbase.com/funding_round/brag-series-unknown--b6defc6a,2019-01-01,The Chennai Angels
Venture Round - Tracxn,https://www.crunchbase.com/funding_round/tracxn-series-unknown--0c67ab2d,2019-01-01,Prime Venture Partners
Venture Round - Nutrisynapzz,https://www.crunchbase.com/funding_round/nutrisynapzz-series-unknown--987f85bc,2019-01-01,Fulcrum Venture India
Venture Round - HungerBox,https://www.crunchbase.com/funding_round/hungerbox-series-unknown--7af46a9c,2019-01-01,Growth Story
Venture Round - Goals101,https://www.crunchbase.com/funding_round/goals101-series-unknown--e59e8fed,2019-01-01,Sprout Venture Partners
Venture Round - iCouchApp,https://www.crunchbase.com/funding_round/icouchapp-series-unknown--ebf17260,2019-01-01,Mumbai Angels
Venture Round - SSP Advantage,https://www.crunchbase.com/funding_round/ssp-advantage-series-unknown--a8e3eea2,2019-01-01,Artha India Ventures
Venture Round - Perpetual Global Technologies,https://www.crunchbase.com/funding_round/perpetual-global-technologies-series-unknown--3d76312c,2019-01-01,VenturEast
Venture Round - Adonmo,https://www.crunchbase.com/funding_round/adonmo-private-limited-series-unknown--dc608a12,2019-01-01,Astarc Ventures
Venture Round - Capabiliti,https://www.crunchbase.com/funding_round/capabiliti-series-unknown--fb7405c3,2019-01-01,Smile Group
Venture Round - Qyk,https://www.crunchbase.com/funding_round/qyk-series-unknown--8bbb6c04,2019-01-01,The Chennai Angels
Seed Round - Rizort,https://www.crunchbase.com/funding_round/rizort-seed--03b53e40,2019-01-01,Mumbai Angels
Venture Round - Bluestone.com,https://www.crunchbase.com/funding_round/bluestone-com-series-unknown--89efc8ae,2019-01-01,Growth Story
Angel Round - Muse Dot Media,https://www.crunchbase.com/funding_round/muse-dot-media-angel--eef2984c,2019-01-01,
Venture Round - Eleve Media,https://www.crunchbase.com/funding_round/eleve-media-series-unknown--1f2fd99b,2019-01-01,Smile Group
Venture Round - Findmeashoe,https://www.crunchbase.com/funding_round/findmeashoe-series-unknown--70d2d786,2019-01-01,Astarc Ventures
Seed Round - RapidBox,https://www.crunchbase.com/funding_round/rapidbox-seed--9da47e6a,2019-01-01,India Quotient
Venture Round - Postcard,https://www.crunchbase.com/funding_round/postcard-series-unknown--b378544e,2019-01-01,Sauce.vc
Venture Round - Zoment,https://www.crunchbase.com/funding_round/zoment-series-unknown--9790d054,2019-01-01,The Chennai Angels
Venture Round - My Ally,https://www.crunchbase.com/funding_round/skedool-it-series-unknown--0d10eaa3,2019-01-01,Saha Fund
Venture Round - Unlockd,https://www.crunchbase.com/funding_round/unlockd-media-series-unknown--900894e9,2019-01-01,Smile Group
Venture Round - TotalCloud,https://www.crunchbase.com/funding_round/totalcloud-series-unknown--75fdc947,2019-01-01,Speciale Invest
Seed Round - Chata,https://www.crunchbase.com/funding_round/chata-ai-seed--8694b0b5,2019-01-01,
Pre Seed Round - Automaton,https://www.crunchbase.com/funding_round/automaton-pre-seed--0ee346bd,2019-01-01,"9Mile Labs, Right Side Capital Management, Techstars, Techstars Seattle Accelerator"
Seed Round - Height,https://www.crunchbase.com/funding_round/height-seed--6be8aa38,2019-01-01,
Grant - FAQBOT,https://www.crunchbase.com/funding_round/faqbot-grant--9232dbec,2019-01-01,
Seed Round - Deep Zen,https://www.crunchbase.com/funding_round/deep-zen-seed--e17d4493,2019-01-01,Cenk Serdar
Pre Seed Round - Ethix360,https://www.crunchbase.com/funding_round/ethix360-pre-seed--541bb928,2019-01-01,Scott Garber
Funding Round - Elysium,https://www.crunchbase.com/funding_round/ahmed-barkhia-co-undisclosed--d64fe52a,2019-01-01,
Seed Round - Spotr,https://www.crunchbase.com/funding_round/spotr-4247-seed--65a0335d,2019-01-01,Fisheye
Grant - hystrix medical,https://www.crunchbase.com/funding_round/hystrix-medical-ag-grant--bfbff665,2019-01-01,EASME - EU Executive Agency for SMEs
Seed Round - Sayollo,https://www.crunchbase.com/funding_round/sayollo-seed--ba972f47,2019-01-01,
Seed Round - Commaful,https://www.crunchbase.com/funding_round/comma-2-seed--1e0d09e7,2019-01-01,Yakumi
Seed Round - Cerve,https://www.crunchbase.com/funding_round/cerve-seed--0ccce686,2019-01-01,
Grant - Urbio,https://www.crunchbase.com/funding_round/urbio-0008-grant--d11218b4,2019-01-01,
Series D - Reven Pharmaceuticals,https://www.crunchbase.com/funding_round/reven-pharmaceuticals-series-d--cf9806c9,2019-01-01,
Pre Seed Round - Eat Cheap,https://www.crunchbase.com/funding_round/eat-cheap-pre-seed--b2ab4d34,2019-01-01,Sean Hampsey
Private Equity Round - California Retina Associates,https://www.crunchbase.com/funding_round/california-retina-associates-private-equity--e79d5336,2019-01-01,ShoreView Industries
Debt Financing - Neho,https://www.crunchbase.com/funding_round/neho-debt-financing--9cdd41ad,2019-01-01,Foundation for Technological Innovation (FIT)
Seed Round - NINA,https://www.crunchbase.com/funding_round/nina-seed--d0982332,2019-01-01,
Seed Round - Quantibly,https://www.crunchbase.com/funding_round/quantibly-seed--f9846693,2019-01-01,Orion Startups
Seed Round - Notorious Big,https://www.crunchbase.com/funding_round/notorious-big-seed--49d19b42,2019-01-01,IMT Starter
Venture Round - Webreathe,https://www.crunchbase.com/funding_round/webreathe-series-unknown--1de83843,2019-01-01,Via ID
Seed Round - Pic and Pick,https://www.crunchbase.com/funding_round/pic-and-pick-seed--bdefb10d,2019-01-01,WeLikeStartup
Pre Seed Round - OroraTech,https://www.crunchbase.com/funding_round/ororatech-pre-seed--579b745d,2019-01-01,"Clemens Kaiser, ConActivity KG"
Series A - EZOPS Inc,https://www.crunchbase.com/funding_round/ezops-series-a--2279c3dc,2019-01-01,Credit Suisse NEXT Investors
Seed Round - eAgronom,https://www.crunchbase.com/funding_round/eagronom-seed--2374836a,2019-01-01,
Seed Round - AiDock,https://www.crunchbase.com/funding_round/aidock-seed--0743145d,2019-01-01,
Series A - Desert Door Distillery,https://www.crunchbase.com/funding_round/desert-door-distillery-series-a--f482eb78,2019-01-01,
Pre Seed Round - DeepStream Technologies,https://www.crunchbase.com/funding_round/deepstream-tech-pre-seed--4817a510,2019-01-01,Techstars
Pre Seed Round - Lynx MD,https://www.crunchbase.com/funding_round/lynx-md-pre-seed--11064b08,2019-01-01,UpWest
Seed Round - May Street,https://www.crunchbase.com/funding_round/may-street-seed--4efda8cc,2019-01-01,
Seed Round - ZEME,https://www.crunchbase.com/funding_round/zeme-seed--0783394a,2019-01-01,RST Ventures For Earth
Convertible Note - ProHabits,https://www.crunchbase.com/funding_round/prohabits-convertible-note--eed75ba0,2019-01-01,
Seed Round - Mira Beauty™,https://www.crunchbase.com/funding_round/mira-4f5f-seed--b0d3264d,2019-01-01,
Seed Round - YOCTOL.AI,https://www.crunchbase.com/funding_round/yoctol-info-seed--6c0fb5be,2019-01-01,
Pre Seed Round - Cinder Studio Inc.,https://www.crunchbase.com/funding_round/cinder-studio-inc-pre-seed--ba10aa56,2019-01-01,
Debt Financing - Bigle Legal,https://www.crunchbase.com/funding_round/bigle-legal-debt-financing--15027d43,2019-01-01,ENISA
Series A - Skitude,https://www.crunchbase.com/funding_round/skitude-series-a--9157c881,2019-01-01,"Canica, Investinor, Norselab"
Private Equity Round - Marcone Supply,https://www.crunchbase.com/funding_round/marcone-supply-private-equity--79604617,2019-01-01,Sterling Investment Partners
Pre Seed Round - Flux Market,https://www.crunchbase.com/funding_round/flux-market-pre-seed--a2585a09,2019-01-01,Jascha Samadi
Private Equity Round - Pointvoucher,https://www.crunchbase.com/funding_round/pointvoucher-private-equity--ef1d04b5,2019-01-01,
Seed Round - Mobilize,https://www.crunchbase.com/funding_round/mobilizeamerica-seed--a7e23e81,2019-01-01,"32 Ventures, Lowercase Capital"
Venture Round - ExsoMed,https://www.crunchbase.com/funding_round/exsomed-series-unknown--22033045,2019-01-01,
Venture Round - CustomerFirst Renewables,https://www.crunchbase.com/funding_round/customerfirst-renewables-series-unknown--e9b9e58a,2019-01-01,
